9,33,8,2,1,0,0,0
6,16,6,3,1,0,0,0
5,16,2,2,0,0,0,0
1,4,3,4,1,0,0,0
3,8,1,2,0,0,0,0
1,3,3,5,1,0,0,0
0,1,3,2,2,0,0,0
2,30,15,11,1,0,0,0
15,128,128,39,1,1,0,7
13,128,128,83,3,3,0,8
14,128,128,102,5,4,0,6
9,128,128,123,8,3,0,6
13,128,128,74,5,5,0,12
13,95,128,128,13,4,1,21
15,98,128,128,29,5,1,11
12,90,128,128,49,3,1,13
16,69,96,128,128,4,1,14
15,63,119,128,66,4,1,9
15,57,50,128,123,3,1,13
14,50,62,128,128,5,1,16
12,47,70,128,126,8,1,13
13,48,91,106,80,3,1,8
13,52,119,43,120,6,1,13
11,53,128,21,121,2,1,14
10,53,67,25,36,2,1,4
11,59,34,10,17,1,0,1
15,71,33,8,11,0,0,1
13,65,6,5,2,0,0,0
10,53,16,3,4,0,0,0
8,38,6,3,2,0,0,0
3,18,2,3,1,0,0,0
0,8,5,3,1,0,0,0
1,6,2,4,2,0,0,0
0,6,2,1,1,0,0,0
1,4,3,5,1,0,0,0
0,2,1,2,0,0,0,0
0,1,2,2,2,0,0,0
0,15,24,11,1,0,0,1
9,128,128,7,2,1,0,5
11,128,128,8,2,1,0,5
13,128,128,24,2,1,0,7
11,128,128,60,3,2,0,8
16,128,128,106,9,2,0,6
12,118,120,102,13,2,0,5
9,71,128,63,15,4,1,12
14,69,128,128,7,5,1,10
12,89,128,128,9,3,1,11
11,75,108,128,14,5,1,13
7,55,124,102,20,6,0,7
10,48,72,126,45,4,1,8
8,42,77,99,68,4,1,8
8,39,84,100,52,2,1,6
6,35,103,71,35,1,0,4
10,33,101,37,23,1,0,4
10,36,87,20,30,2,0,3
8,37,57,7,18,1,0,2
10,38,27,9,9,0,0,1
11,40,25,10,6,0,0,0
11,44,18,4,5,0,0,0
12,45,11,2,3,0,0,0
12,42,3,3,2,0,0,0
8,33,5,3,2,0,0,0
8,23,2,2,1,0,0,0
2,8,4,2,0,0,0,0
1,4,2,4,1,0,0,0
2,8,2,3,0,0,0,0
1,4,2,4,1,0,0,0
12,128,128,94,2,2,0,5
14,128,128,106,3,2,0,5
14,128,128,69,4,3,0,8
8,102,128,101,6,4,1,17
13,92,128,128,13,4,2,11
14,70,128,128,18,8,1,10
15,58,128,100,35,5,2,6
13,47,128,109,33,4,2,7
13,44,128,128,64,5,1,9
10,41,119,126,79,7,1,8
13,41,125,101,57,8,1,6
12,49,113,90,83,7,1,9
12,56,128,36,63,7,1,7
15,55,128,29,53,4,1,6
14,51,85,16,50,3,1,6
13,52,47,15,34,1,0,3
15,56,21,7,15,0,0,1
12,51,8,6,7,0,0,0
13,49,2,4,2,0,0,0
11,37,4,3,1,0,0,0
5,17,5,2,2,0,0,0
1,4,2,2,2,0,0,0
2,7,2,4,1,0,0,0
2,7,2,2,1,0,0,0
1,5,2,2,1,0,0,0
0,2,2,2,1,0,0,0
0,1,2,2,2,0,0,0
0,1,2,3,0,0,0,0
0,0,2,3,1,0,0,0
0,0,1,2,1,0,0,0
1,17,48,3,2,0,0,1
12,128,118,24,1,0,0,3
11,128,128,15,3,2,0,10
16,128,128,70,3,3,0,13
15,128,128,128,5,7,0,9
13,128,128,128,4,11,0,8
15,108,128,124,8,5,0,14
12,60,128,128,21,9,1,25
13,48,128,128,31,10,2,15
11,54,122,80,112,9,1,11
13,56,128,69,88,3,1,8
13,59,128,81,47,6,1,5
13,49,112,49,66,6,1,7
12,49,113,27,82,5,1,9
9,49,128,19,67,2,0,7
9,51,90,13,50,1,0,5
12,59,41,16,14,1,0,1
14,68,42,8,16,0,0,1
15,66,20,3,7,0,0,0
11,54,13,3,2,0,0,0
10,40,8,2,3,0,0,0
7,24,4,2,1,0,0,0
5,15,3,4,1,0,0,0
3,10,4,2,3,0,0,0
1,8,2,3,3,0,0,0
4,9,3,2,1,0,0,0
3,5,1,2,1,0,0,0
0,2,1,1,0,0,0,0
2,2,2,4,0,0,0,0
0,0,1,3,2,0,0,0
0,6,40,4,0,0,0,1
10,82,70,12,2,0,0,2
15,128,128,9,2,1,0,9
14,128,128,55,3,2,1,12
22,128,128,128,8,6,1,13
15,128,128,67,8,5,0,6
11,128,128,82,14,4,0,11
13,114,128,128,14,3,0,20
16,126,128,128,23,7,1,13
17,68,128,128,59,9,1,16
17,61,119,115,71,6,1,7
11,56,86,80,95,4,0,10
10,48,104,43,110,2,1,11
11,47,90,38,106,2,1,11
10,47,91,41,110,3,1,12
11,45,74,38,125,3,1,13
13,50,74,12,86,2,0,9
13,55,58,14,67,2,0,7
14,55,40,8,40,1,0,4
14,52,36,4,21,1,0,2
12,49,32,6,10,0,0,1
13,49,24,3,4,0,0,0
14,52,16,3,4,0,0,0
12,53,10,5,2,0,0,0
13,50,5,2,2,0,0,0
14,47,6,2,1,0,0,0
10,36,4,3,1,0,0,0
4,13,1,2,1,0,0,0
3,9,1,3,0,0,0,0
2,9,1,1,0,0,0,0
1,30,58,4,4,0,1,2
9,87,64,8,2,0,0,2
11,86,128,6,1,1,0,6
10,128,128,13,1,0,1,8
9,128,128,15,3,3,1,9
15,128,128,29,3,5,1,13
25,128,128,128,4,3,1,21
16,128,128,128,7,4,1,9
16,67,128,99,10,6,1,15
12,92,128,128,21,12,1,22
9,92,128,128,17,10,1,11
13,80,128,128,57,10,1,9
14,89,125,65,128,7,1,14
15,74,128,90,110,5,1,10
14,67,128,57,74,7,1,8
11,63,128,51,75,9,1,8
12,55,128,28,70,7,1,7
11,55,111,17,43,3,1,5
14,65,43,7,27,2,0,3
15,76,32,9,9,0,0,1
17,71,23,4,3,0,0,0
15,55,19,3,2,0,0,0
10,35,16,3,1,0,0,0
12,38,14,3,1,0,0,0
12,46,6,2,1,0,0,0
10,40,4,2,1,0,0,0
7,24,2,2,2,0,0,0
0,6,2,2,1,0,0,0
1,8,2,3,0,0,0,0
2,6,2,4,1,0,0,0
0,11,44,1,1,0,1,1
2,14,56,13,1,0,0,2
13,128,128,10,1,0,1,5
9,128,128,6,1,2,1,11
13,128,128,17,2,2,3,16
18,128,128,74,3,1,2,16
21,128,128,128,2,3,2,10
13,128,128,128,4,4,1,7
10,128,128,95,4,8,1,5
11,96,128,71,8,11,1,10
11,90,128,89,13,8,1,18
13,102,128,120,28,10,1,6
15,77,76,77,79,11,1,7
15,60,69,62,47,9,0,5
16,58,122,62,62,5,1,6
17,56,60,57,89,5,1,9
15,53,74,41,93,5,1,10
12,54,73,31,95,5,1,10
15,56,64,12,51,1,1,5
16,62,44,13,35,1,0,3
19,67,39,9,10,0,0,1
20,64,28,6,10,0,0,1
20,66,18,3,3,0,0,0
17,62,9,4,4,0,0,0
14,48,9,4,5,0,0,0
11,39,7,2,1,0,0,0
9,31,7,1,2,0,0,0
6,25,5,2,1,0,0,0
1,10,2,3,1,0,0,0
1,7,3,2,0,0,0,0
0,10,32,2,1,0,0,1
4,24,29,4,1,0,0,1
13,128,128,15,2,0,0,7
16,128,128,11,2,1,1,9
14,128,128,26,1,4,0,10
19,128,128,82,4,4,1,10
17,128,128,128,6,2,1,9
15,128,128,94,7,7,0,7
13,128,128,78,7,6,0,11
9,103,128,119,17,10,1,22
15,121,128,128,15,14,1,13
16,92,128,128,58,11,1,12
18,70,65,107,124,9,1,12
17,63,59,103,78,5,1,8
17,62,114,72,106,7,1,11
17,64,107,52,128,4,1,14
15,66,118,33,108,5,1,12
17,68,111,24,54,1,0,5
17,70,73,18,22,1,1,3
19,72,40,11,16,0,0,1
21,72,34,11,10,0,0,1
22,77,27,5,4,0,0,1
22,81,18,6,3,0,0,1
19,72,11,5,2,0,0,0
17,64,7,3,1,0,0,0
14,58,5,2,2,0,0,0
13,52,5,2,1,0,0,0
9,34,3,2,1,0,0,0
2,10,2,3,2,0,0,0
2,6,2,3,1,0,0,0
3,26,65,8,2,1,1,2
12,128,128,7,2,0,0,4
12,127,128,4,1,1,1,8
14,128,128,13,2,1,0,11
14,128,128,23,1,2,0,13
25,128,128,93,3,5,1,13
22,128,128,128,7,3,0,10
15,128,128,103,8,4,0,6
11,128,128,84,7,6,0,14
15,114,128,128,14,7,1,22
20,102,128,128,21,8,1,15
15,78,95,124,72,6,1,10
18,64,83,95,87,6,1,8
17,60,128,81,97,7,1,10
14,60,98,78,128,6,1,14
15,58,89,65,128,5,1,16
16,59,91,39,116,2,1,12
13,61,91,13,113,1,1,12
15,60,63,19,51,1,0,5
16,60,35,5,44,0,0,4
17,61,33,4,9,0,0,0
20,63,19,8,10,0,0,1
21,62,10,5,2,0,0,0
16,46,6,3,4,0,0,0
9,33,4,2,1,0,0,0
6,27,4,2,1,0,0,0
8,32,4,2,1,0,0,0
7,28,3,3,1,0,0,0
3,12,1,2,1,0,0,0
1,1,3,2,0,0,0,0
12,65,50,13,1,0,0,1
17,128,128,11,2,1,0,8
22,128,128,33,2,2,0,9
28,128,128,113,6,3,1,10
27,128,128,127,4,4,1,11
19,128,128,94,8,6,1,9
21,128,128,109,13,4,1,8
16,128,128,128,15,5,1,17
17,128,128,128,18,4,2,18
23,102,128,128,38,6,1,16
23,77,67,112,72,6,1,9
19,71,92,89,76,4,1,8
19,65,128,77,107,7,1,11
17,62,68,81,128,6,2,16
17,57,75,54,128,6,2,17
16,56,84,44,128,5,2,16
17,56,61,24,128,3,1,15
17,62,40,23,111,3,1,12
17,68,37,18,50,1,0,5
20,70,34,14,38,0,0,4
17,64,20,9,10,0,0,1
15,59,14,5,8,0,0,0
13,51,10,3,5,0,0,0
10,42,7,3,1,0,0,0
8,34,2,2,2,0,0,0
5,24,3,1,2,0,0,0
3,12,3,5,2,0,0,0
1,4,1,3,0,0,0,0
2,7,1,2,0,0,0,0
0,6,2,2,1,0,0,0
2,16,36,10,1,0,0,1
15,128,128,16,3,1,0,6
13,128,128,21,2,3,0,9
22,128,128,99,2,3,0,9
20,128,128,128,4,11,1,10
19,128,128,128,6,11,1,7
18,128,128,105,12,10,1,16
17,116,128,128,19,9,1,14
15,80,128,128,31,11,1,11
18,71,128,128,103,12,1,13
15,67,89,67,69,6,1,7
11,61,119,63,106,5,1,11
7,55,103,77,110,6,1,11
11,49,93,66,91,5,1,9
11,48,94,53,76,5,1,8
11,48,91,45,98,3,1,10
13,47,70,29,125,3,0,13
15,56,60,18,109,1,0,12
15,63,39,14,61,1,0,6
17,66,30,4,20,0,0,2
16,60,25,10,4,0,0,0
12,50,18,3,6,0,0,0
10,42,13,2,7,0,0,0
9,37,8,2,5,0,0,0
10,38,4,1,1,0,0,0
13,36,3,1,0,0,0,0
5,14,5,3,2,0,0,0
1,7,2,2,1,0,0,0
3,10,1,1,0,0,0,0
1,5,2,1,1,0,0,0
1,20,32,10,2,0,0,1
17,128,128,37,2,1,0,6
20,128,128,26,3,1,1,12
22,128,128,108,6,3,0,10
20,128,128,128,6,8,1,9
20,128,128,106,7,8,1,8
17,128,128,114,8,5,1,12
21,128,128,128,14,4,1,24
22,109,128,128,31,7,2,18
22,70,84,128,80,5,2,19
20,70,128,128,70,6,1,12
18,64,69,128,128,6,1,14
19,63,128,72,128,3,1,24
18,62,108,57,128,3,1,24
16,62,123,48,128,3,1,16
17,59,105,74,128,2,1,23
16,68,93,64,128,2,2,20
17,81,121,28,128,1,1,16
22,84,95,24,61,1,1,6
19,77,78,19,56,0,0,6
16,67,47,13,34,0,0,3
15,57,32,5,6,0,0,1
11,44,21,3,10,0,0,1
11,35,12,2,2,0,0,0
10,34,5,2,4,0,0,0
7,28,3,2,1,0,0,0
2,10,2,2,1,0,0,0
2,9,2,2,1,0,0,0
1,8,1,2,2,0,0,0
1,5,2,2,1,0,0,0
0,16,32,9,1,0,0,1
15,128,128,29,1,1,0,6
15,128,128,26,2,3,0,8
22,128,128,72,3,2,0,9
18,128,128,125,3,3,0,11
15,128,128,114,6,4,1,10
16,128,128,99,8,4,0,7
17,128,128,110,8,3,1,17
16,128,128,128,15,6,1,18
16,89,128,128,45,5,1,10
19,67,97,123,107,3,2,11
18,69,128,95,89,4,1,9
18,65,60,95,128,5,1,16
14,65,126,81,128,4,1,18
18,59,100,60,128,4,1,15
13,56,90,74,128,4,1,19
14,59,84,45,128,3,1,14
18,66,72,17,90,2,1,9
19,72,43,14,102,1,1,11
19,75,37,9,66,0,0,7
19,68,29,5,29,0,0,3
18,62,21,3,16,0,0,1
16,57,11,2,2,0,0,0
14,51,6,2,2,0,0,0
13,46,3,3,1,0,0,0
8,31,2,2,1,0,0,0
3,13,2,2,1,0,0,0
3,10,3,2,2,0,0,0
1,8,2,2,1,0,0,0
2,5,1,1,1,0,0,0
1,12,25,3,1,0,0,1
10,66,52,5,0,0,0,1
16,128,128,35,1,0,1,9
17,128,128,43,4,3,1,11
17,128,128,124,3,5,0,11
21,128,128,128,5,3,1,11
18,128,128,125,6,5,1,8
18,128,128,73,11,4,2,12
16,128,128,128,16,8,2,18
21,110,128,128,15,14,2,12
20,86,128,116,55,5,1,9
21,70,54,97,106,7,0,10
19,66,128,86,65,10,1,6
15,61,99,97,127,5,1,13
17,56,82,81,128,7,1,15
16,53,105,61,112,6,1,12
13,52,95,46,103,9,1,11
15,54,80,25,94,6,1,10
14,58,71,25,61,3,0,6
15,60,55,14,62,1,0,6
17,56,39,10,32,1,0,3
16,52,28,7,17,0,0,2
15,45,12,4,9,0,0,1
11,32,11,5,2,0,0,0
10,31,7,4,4,0,0,0
9,32,5,5,1,0,0,0
7,27,3,2,1,0,0,0
6,23,2,3,1,0,0,0
3,11,3,3,0,0,0,0
0,3,4,2,0,0,0,0
1,20,21,10,1,0,0,0
15,128,114,24,1,0,0,3
24,128,128,57,3,1,1,9
22,128,128,70,3,1,0,10
26,128,128,98,3,3,1,11
22,128,128,64,4,4,1,8
19,128,128,66,6,4,0,8
19,110,128,128,12,5,0,14
20,84,120,128,16,6,0,16
19,77,128,128,39,10,1,10
15,67,109,128,85,6,1,14
17,53,118,120,104,4,0,11
17,49,86,74,128,4,1,19
15,49,80,53,128,3,0,21
14,47,94,30,128,2,0,17
14,45,96,29,102,2,1,11
14,46,89,21,95,1,0,10
15,51,56,15,80,1,0,8
15,55,30,12,60,0,0,6
17,58,22,5,21,0,0,2
16,54,15,6,4,0,0,0
13,46,10,4,3,0,0,0
11,40,5,2,5,0,0,0
9,31,3,3,1,0,0,0
6,20,4,2,1,0,0,0
3,11,2,2,3,0,0,0
2,7,2,2,1,0,0,0
1,5,2,2,1,0,0,0
0,3,2,1,1,0,0,0
1,1,2,2,2,0,0,0
5,32,25,10,1,0,0,1
24,128,128,80,2,2,1,7
26,128,128,128,5,3,1,10
23,128,128,128,5,4,1,10
18,128,128,128,7,7,1,8
19,128,128,74,9,7,1,14
18,128,128,128,17,6,0,25
19,106,128,128,20,8,0,24
20,101,128,128,51,4,2,24
23,98,128,128,98,3,1,13
23,85,80,126,93,2,1,10
26,84,128,121,128,4,1,15
24,81,119,95,128,2,1,21
20,83,103,94,128,2,1,26
23,84,109,73,128,2,0,21
22,85,128,42,128,1,1,18
23,83,128,24,128,2,0,14
20,81,118,36,104,1,0,11
18,75,88,14,75,1,0,8
19,70,43,10,62,0,0,6
20,69,34,9,16,0,0,1
19,65,27,3,6,0,0,1
16,55,9,5,1,0,0,0
11,35,7,2,3,0,0,0
2,9,1,2,1,0,0,0
2,10,3,3,1,0,0,0
3,9,2,3,2,0,0,0
1,4,2,3,1,0,0,0
0,2,1,2,2,0,0,0
1,1,2,2,0,0,0,0
4,20,24,4,0,0,0,0
19,128,96,32,1,0,0,4
28,128,128,45,2,2,1,8
25,128,128,42,2,1,0,6
22,128,128,48,6,3,0,5
18,128,128,64,6,4,0,9
15,103,128,125,14,3,1,16
18,78,128,128,14,5,1,18
20,66,128,128,43,3,0,20
22,63,128,128,56,3,0,14
18,60,128,121,72,2,1,11
20,56,104,86,128,2,0,14
18,56,105,52,128,2,0,18
17,57,100,41,128,1,1,14
16,56,108,41,118,1,0,12
17,57,105,40,116,1,0,12
17,57,90,27,99,1,1,10
17,55,64,21,83,1,1,9
14,53,46,17,62,0,0,6
15,51,32,10,55,0,0,6
15,54,28,9,33,0,0,3
14,54,17,5,8,0,0,0
13,50,8,4,3,0,0,0
13,44,4,3,1,0,0,0
9,31,4,7,2,0,0,0
5,18,2,5,1,0,0,0
1,7,1,3,1,0,0,0
1,7,2,4,1,0,0,0
2,5,2,3,1,0,0,0
0,1,1,2,2,0,0,0
12,128,128,24,1,0,1,5
17,128,128,13,3,1,0,8
14,128,128,68,3,1,0,9
18,128,128,96,4,2,0,11
20,128,128,67,5,2,0,8
14,128,128,50,3,1,0,5
15,128,128,90,6,2,0,10
15,94,128,122,12,4,1,16
17,71,93,128,25,4,1,19
15,68,128,128,69,5,1,12
16,65,89,117,62,4,1,10
14,52,125,95,123,4,0,13
15,48,94,98,128,5,1,19
16,50,81,82,128,3,1,16
16,51,87,60,127,3,0,13
14,48,63,25,125,1,0,13
14,46,63,17,75,2,1,8
14,49,46,11,86,1,0,9
15,53,24,8,35,0,0,3
15,50,15,3,6,0,0,0
12,43,5,3,7,0,0,0
10,33,6,2,1,0,0,0
5,20,1,3,3,0,0,0
2,6,3,4,2,0,0,0
0,4,3,4,1,0,0,0
2,5,2,3,1,0,0,0
0,3,2,3,0,0,0,0
0,1,2,3,1,0,0,0
0,0,1,4,1,0,0,0
0,0,2,4,1,0,0,0
2,9,17,12,2,0,0,0
13,41,40,7,1,0,0,1
24,128,128,76,1,1,0,7
21,128,128,125,3,4,0,8
23,128,128,106,3,3,0,7
22,128,128,92,5,5,1,12
22,112,128,89,12,6,0,13
22,82,128,128,24,9,0,21
23,74,128,99,34,10,1,9
22,76,118,128,76,6,1,12
20,74,128,74,128,4,0,16
24,65,128,79,128,4,1,21
22,63,111,70,128,4,0,17
20,61,97,43,128,5,1,14
19,56,83,32,124,2,0,12
17,50,82,19,65,2,0,6
16,48,70,11,50,1,0,5
16,49,23,7,36,0,0,3
14,46,13,7,10,0,0,1
10,36,16,4,3,0,0,0
8,26,5,3,5,0,0,0
3,11,3,4,3,0,0,0
1,5,4,2,4,0,0,0
1,7,3,3,4,0,0,0
2,5,3,2,1,0,0,0
1,3,2,2,2,0,0,0
1,2,2,1,1,0,0,0
0,0,3,2,1,0,0,0
0,0,2,3,0,0,0,0
0,1,2,4,2,0,0,0
12,46,54,14,1,0,0,1
24,128,128,58,3,1,0,7
23,128,128,76,4,2,0,7
20,128,128,84,4,5,0,7
14,128,128,103,6,6,0,11
21,116,128,118,9,10,1,12
17,85,128,128,28,14,1,19
21,73,128,122,63,15,1,11
19,67,128,126,76,11,1,11
21,65,128,107,128,6,1,16
18,66,117,89,128,9,0,17
15,64,118,72,113,7,1,11
17,57,116,51,87,7,1,9
15,51,116,39,83,7,1,8
12,44,102,27,68,6,1,7
12,38,66,16,68,2,1,7
9,31,58,13,39,1,0,4
10,30,32,5,15,0,0,1
10,31,13,3,9,0,0,1
8,33,9,3,7,0,0,0
8,29,6,2,5,0,0,0
7,19,7,2,2,0,0,0
2,7,3,1,2,0,0,0
2,7,2,3,2,0,0,0
1,6,5,3,2,0,0,0
1,2,3,3,2,0,0,0
0,1,1,3,1,0,0,0
0,0,2,2,4,0,0,0
0,0,3,2,1,0,0,0
0,1,4,3,2,0,0,0
4,53,49,9,1,0,0,1
18,128,128,101,2,4,1,7
17,128,128,96,5,4,0,6
18,128,128,61,8,2,0,7
12,128,128,128,13,4,1,15
22,119,128,128,17,3,1,17
22,82,100,128,66,5,1,14
22,72,128,116,103,3,1,10
20,71,108,72,119,4,0,12
17,69,128,61,128,4,1,18
13,61,128,39,128,3,1,17
15,53,128,28,110,3,1,12
12,53,128,28,103,3,1,11
13,54,120,21,125,3,1,13
14,50,97,21,97,2,1,10
16,55,71,21,85,1,0,9
17,57,48,8,31,0,0,3
14,52,28,5,12,0,0,1
13,45,15,5,7,0,0,0
12,38,13,2,5,0,0,0
9,25,6,2,2,0,0,0
6,15,6,2,1,0,0,0
5,12,3,3,2,0,0,0
3,8,3,4,1,0,0,0
0,3,3,2,2,0,0,0
0,1,1,1,2,0,0,0
0,0,2,4,1,0,0,0
1,1,2,1,1,0,0,0
0,1,2,3,2,0,0,0
0,1,1,1,1,0,0,0
15,95,123,41,2,0,0,3
22,128,128,59,3,3,0,8
18,128,128,83,7,5,1,7
12,128,128,116,14,8,1,13
22,128,128,128,16,14,1,17
