3,2,8,8,10,3,2,1
4,2,2,21,15,4,2,1
12,12,7,18,13,3,2,1
31,60,62,128,66,3,2,9
23,49,128,128,128,6,2,21
23,48,97,128,96,4,2,21
18,50,90,128,71,7,1,23
17,41,67,128,96,8,1,27
14,39,84,128,128,8,0,28
17,51,122,128,128,8,1,34
18,53,125,128,128,7,0,34
16,48,88,128,128,6,0,27
16,42,96,128,128,5,1,26
17,50,120,128,128,6,1,23
20,50,128,128,102,6,0,17
17,43,114,128,87,4,0,10
17,42,128,128,79,4,0,9
19,46,128,51,42,5,0,7
17,59,107,26,20,4,0,4
15,42,50,11,8,2,0,1
15,36,26,5,4,1,0,0
13,20,19,4,3,0,0,0
9,22,5,4,2,0,0,0
9,19,1,5,1,0,0,0
3,4,2,3,0,0,0,0
4,1,2,1,1,0,0,0
1,2,4,5,2,0,0,0
1,5,3,13,21,3,1,2
2,3,24,9,40,2,2,5
5,3,16,11,24,3,1,3
6,5,6,4,12,3,2,1
11,7,4,14,15,4,1,1
31,74,52,91,32,4,1,6
34,59,125,128,128,7,1,16
18,40,84,128,128,7,1,21
20,50,95,128,128,13,2,23
22,52,125,128,128,7,2,27
23,50,102,128,128,8,1,27
22,42,106,128,128,9,0,29
25,45,114,128,128,8,1,28
29,53,128,128,128,10,2,24
24,49,124,128,112,6,1,20
27,40,128,128,110,7,1,18
24,48,128,128,116,10,1,12
28,49,128,128,102,5,1,12
24,38,128,106,61,4,1,7
24,40,128,48,31,6,0,8
21,34,128,20,20,4,0,5
14,23,63,11,6,3,0,2
18,27,34,4,6,3,0,1
13,27,16,3,2,1,0,0
17,27,4,3,1,0,0,0
8,16,2,2,1,0,0,0
2,2,3,3,1,0,0,0
0,1,3,2,1,0,0,0
4,2,2,3,2,0,0,0
1,0,3,2,0,0,0,0
18,23,51,51,31,4,2,3
3,6,16,7,24,4,2,2
2,4,17,19,10,8,2,2
4,5,5,27,10,9,3,2
7,2,5,30,20,13,2,3
28,46,22,21,25,5,1,2
52,102,121,128,103,8,3,19
28,66,120,128,128,11,3,42
29,57,95,128,128,17,2,51
31,68,124,128,128,18,2,56
40,72,128,128,128,22,1,57
36,71,128,128,128,23,1,61
32,62,90,128,128,24,1,61
42,70,88,128,128,21,1,53
47,71,127,128,128,17,2,48
33,72,128,128,128,17,2,40
39,79,128,128,128,20,1,32
42,76,128,128,128,17,1,24
27,73,128,128,128,12,1,16
52,76,128,128,119,8,1,15
33,78,128,67,97,9,1,13
32,92,128,21,41,13,1,6
31,89,128,19,17,4,0,6
36,55,128,15,4,2,0,4
24,46,61,6,4,1,0,2
15,39,13,4,2,1,0,0
18,32,5,1,2,0,0,0
4,8,4,4,1,0,0,0
4,2,3,3,2,0,0,0
4,1,3,5,1,0,0,0
6,9,17,11,13,4,3,3
9,9,26,11,10,4,3,1
2,2,6,7,16,4,1,2
0,4,5,15,20,6,3,2
2,1,6,13,24,7,2,2
3,6,8,27,15,4,2,2
22,36,22,29,15,3,2,2
41,73,115,128,128,8,4,19
29,60,115,128,128,14,2,36
17,54,62,128,128,26,3,43
15,41,75,128,128,31,2,45
24,52,87,128,128,36,2,49
24,47,108,128,128,36,1,49
19,52,126,128,128,24,0,49
18,46,88,128,128,30,1,48
20,44,76,128,128,34,1,49
19,42,81,128,128,27,1,47
15,44,102,128,128,25,1,41
18,51,112,128,101,22,1,34
14,50,76,128,74,18,1,22
48,43,80,128,104,19,1,13
12,41,128,128,121,21,1,15
25,45,128,128,73,23,1,10
24,48,128,56,46,18,1,9
19,52,128,34,46,13,0,7
24,40,124,24,24,12,0,4
7,42,110,9,16,4,0,3
15,47,57,6,5,2,0,1
16,27,12,4,5,1,0,1
9,24,9,4,2,0,0,0
6,7,32,13,12,3,1,1
1,3,16,8,20,1,1,2
2,2,6,7,13,1,1,1
2,1,9,18,16,3,2,1
6,2,4,15,10,2,1,1
40,71,20,41,11,3,2,3
35,78,128,128,128,9,3,18
21,52,128,128,128,13,3,29
26,48,128,128,128,17,2,24
19,46,82,128,128,16,1,22
18,37,71,128,128,19,1,27
24,42,72,128,128,17,1,26
21,39,97,128,128,20,1,26
20,49,114,128,128,24,1,28
19,43,128,128,128,19,2,26
22,46,122,128,128,22,1,25
16,46,99,128,128,20,1,22
19,40,81,128,128,14,1,19
23,39,107,128,128,15,1,19
24,45,128,128,128,18,1,19
18,47,128,128,93,12,1,14
19,49,128,117,60,15,1,8
12,53,128,50,64,12,1,8
13,36,88,21,27,4,0,5
18,37,108,10,17,3,0,3
25,38,67,12,4,1,0,2
17,38,28,6,4,1,0,0
12,29,8,3,3,1,0,0
12,13,4,3,1,0,0,0
3,1,3,4,2,0,0,0
4,11,12,11,21,2,1,2
0,5,11,4,20,2,2,3
2,2,13,4,21,1,0,2
2,3,6,8,28,8,4,2
2,2,6,7,12,4,3,1
4,1,6,25,17,3,2,2
30,57,20,45,14,4,2,3
35,77,102,128,128,7,2,17
26,48,87,128,128,11,3,26
21,44,123,128,128,15,2,26
23,51,87,128,128,15,2,30
25,45,118,128,128,18,2,34
20,42,110,128,128,14,1,33
21,42,73,128,128,11,1,32
11,37,62,128,128,13,1,35
12,34,69,128,128,12,1,32
18,47,84,128,116,14,1,25
20,44,119,128,128,15,1,16
18,46,122,128,100,14,1,13
19,45,128,128,92,9,1,13
23,46,128,92,56,8,0,8
19,42,128,59,41,12,1,7
20,45,113,21,34,6,0,5
18,48,89,8,11,3,0,3
26,37,56,5,6,3,0,2
8,28,15,6,2,1,0,0
28,27,10,3,4,1,0,0
4,7,5,3,1,2,0,0
9,1,4,4,1,2,0,0
4,2,2,3,1,0,0,0
7,7,27,6,6,3,1,1
4,2,2,3,7,0,0,0
2,4,5,9,19,2,1,2
1,1,3,13,16,4,2,1
5,3,4,17,14,3,1,1
30,70,71,116,51,5,2,8
22,56,128,128,128,8,2,22
22,41,117,128,128,12,2,24
19,46,88,128,128,11,1,23
17,46,76,128,125,10,1,25
18,35,60,128,128,12,1,26
16,37,68,128,128,14,1,21
14,34,80,128,128,14,1,22
17,40,98,128,128,12,1,17
15,42,128,128,95,8,2,11
21,47,128,128,104,7,1,12
22,49,128,128,58,5,0,8
17,44,128,64,50,4,0,6
16,34,28,16,20,4,0,2
18,29,23,34,5,5,0,2
13,27,6,11,5,1,0,0
13,23,4,3,1,0,0,0
1,1,6,4,3,0,0,0
0,1,3,4,2,0,0,0
1,4,3,4,1,0,0,0
3,4,2,2,1,1,0,0
3,5,2,3,0,1,0,0
2,2,2,2,1,0,0,0
1,1,2,2,2,0,0,0
1,1,1,1,0,0,0,0
3,14,19,6,12,3,1,1
1,2,24,4,14,0,0,1
3,1,5,9,11,2,1,1
3,2,3,10,20,3,2,2
3,2,11,10,7,4,1,1
37,73,43,85,36,1,5,6
36,75,128,128,128,8,4,20
33,51,128,128,128,13,3,21
23,48,96,128,128,11,2,25
20,45,69,128,128,14,1,28
20,39,68,128,128,13,1,30
17,40,79,128,128,14,2,31
25,48,113,128,128,10,2,28
26,48,121,128,128,11,1,24
19,44,101,128,128,11,1,21
21,43,96,128,128,8,1,16
17,39,99,128,116,10,0,18
15,42,98,128,128,12,1,17
18,38,103,128,128,10,1,17
22,41,122,128,128,14,1,16
16,41,128,128,101,11,1,11
18,47,128,97,44,7,1,7
15,47,128,32,34,6,0,7
16,41,88,26,22,4,1,4
20,40,59,4,17,4,1,2
21,36,27,7,3,1,1,0
14,23,8,9,2,0,1,0
2,3,7,5,2,1,1,0
1,2,4,4,1,1,1,0
3,3,2,2,1,0,0,0
4,9,12,9,7,1,1,1
4,3,7,6,16,1,1,1
1,2,7,9,15,2,3,1
6,9,6,8,8,6,3,2
5,4,7,15,7,5,3,1
12,6,4,12,15,6,2,1
5,3,5,17,20,7,2,2
13,29,9,16,9,3,1,1
27,65,82,128,128,6,1,13
24,54,82,128,128,11,1,24
23,42,84,128,128,13,2,28
18,46,83,128,128,15,1,28
22,41,96,128,128,17,1,31
23,41,101,128,128,10,0,32
21,45,92,128,128,12,1,31
23,45,80,128,128,13,1,26
19,47,85,128,128,12,0,25
24,42,83,128,109,10,0,22
21,43,89,128,128,10,1,18
20,42,103,128,128,9,0,20
18,41,110,128,128,8,0,16
19,40,124,128,101,14,0,13
18,40,120,105,78,7,0,10
18,41,128,45,45,7,0,6
18,38,112,28,28,4,0,5
24,36,76,14,18,5,0,3
23,44,74,9,16,3,0,2
21,43,51,9,10,5,0,1
19,44,28,6,4,1,0,1
16,33,8,1,2,0,0,0
3,4,26,17,16,3,1,2
3,3,8,5,13,3,1,1
1,4,11,2,24,1,0,2
4,2,5,13,8,2,1,0
0,1,11,10,16,4,2,2
3,2,9,12,9,6,1,1
32,80,32,42,17,3,2,2
35,91,128,128,128,16,2,16
31,69,116,128,128,14,2,27
26,54,92,128,128,20,2,24
21,56,73,128,128,16,1,26
25,45,93,128,128,18,1,31
26,51,82,128,128,17,1,27
23,48,92,128,128,15,1,27
20,49,94,128,128,20,1,22
21,51,91,128,128,22,1,17
24,48,87,128,115,15,0,14
21,44,92,128,96,17,1,12
17,43,95,128,108,23,0,13
21,37,109,128,128,16,0,16
19,43,128,128,121,19,0,14
20,47,128,119,91,18,0,11
22,53,128,63,49,11,1,9
19,49,128,43,34,11,1,6
20,48,128,32,37,7,0,6
23,51,105,20,19,4,0,3
22,51,72,12,16,7,0,2
18,42,23,4,4,2,0,0
16,32,8,3,2,1,0,0
14,17,6,3,2,0,0,0
6,6,13,3,8,3,1,1
3,1,17,3,10,1,0,1
3,2,5,6,11,1,4,2
3,4,9,14,12,7,2,2
3,2,4,16,16,4,2,1
9,12,4,13,13,8,2,2
30,75,69,101,89,3,1,8
27,57,95,128,128,16,2,26
21,47,76,128,128,13,2,23
24,45,77,128,128,16,1,26
21,44,77,128,128,12,1,25
23,44,79,128,128,13,1,25
17,40,72,128,128,16,1,26
22,46,75,128,128,14,1,26
20,41,73,128,128,15,1,24
19,41,74,128,128,12,1,22
16,40,80,128,127,16,1,16
19,41,79,128,108,14,0,11
19,37,85,128,93,17,0,11
16,38,100,128,119,18,1,14
18,39,128,128,121,17,1,14
16,42,128,128,95,15,0,11
20,45,111,66,47,14,1,5
23,51,106,31,28,11,1,5
25,58,85,32,28,13,0,5
26,61,62,24,21,8,0,3
28,63,30,15,7,3,0,1
23,47,8,3,3,1,0,0
12,24,5,2,2,1,0,0
2,2,4,4,1,0,0,0
7,11,14,10,7,2,1,1
1,1,26,9,16,1,0,2
3,3,8,6,4,1,0,0
2,3,6,7,14,1,1,1
6,6,8,6,7,1,1,0
34,76,39,74,14,2,2,5
36,72,103,128,128,7,2,15
23,49,83,128,128,8,2,17
18,39,93,128,92,11,1,17
14,38,80,128,127,8,1,19
21,39,87,128,128,13,2,18
19,42,88,128,128,18,1,20
23,47,92,128,128,17,1,19
21,49,92,128,128,25,2,18
22,50,95,128,128,15,1,15
20,50,96,128,128,15,1,14
22,48,109,128,128,16,1,17
20,46,121,128,127,14,1,17
19,46,128,128,107,15,1,18
18,44,128,128,103,12,1,14
21,43,128,128,105,13,1,12
17,41,128,128,91,12,1,11
18,44,128,86,71,9,0,8
18,42,128,42,44,10,0,7
17,37,128,40,37,11,0,8
21,33,128,38,27,5,0,7
15,31,88,22,18,3,0,4
14,33,66,11,7,2,0,2
14,29,40,4,2,1,0,1
13,22,12,4,1,0,0,0
1,2,14,5,17,4,1,2
5,2,11,6,18,1,0,2
5,4,20,7,9,1,1,1
2,1,8,13,6,4,1,1
3,1,6,12,11,3,1,1
6,9,10,40,19,2,1,2
35,74,83,128,61,2,4,13
21,57,128,128,128,9,2,24
18,42,106,128,128,14,2,21
18,41,120,128,128,18,2,19
21,48,126,128,128,18,1,18
21,45,128,128,128,15,2,21
20,49,128,128,128,19,2,20
18,49,128,128,128,17,1,18
15,49,128,128,128,21,1,16
21,47,123,128,128,19,1,16
20,44,119,128,128,15,1,16
16,42,125,128,113,13,1,16
17,44,128,128,93,13,1,16
22,43,128,128,107,9,1,15
19,43,128,128,103,8,1,12
17,48,128,122,94,9,0,11
16,50,128,109,55,4,0,7
21,49,128,101,33,5,0,7
18,41,128,80,35,5,0,9
16,35,128,34,22,5,0,6
16,35,62,19,12,3,0,2
15,33,42,4,9,1,0,1
12,26,19,6,7,3,0,1
13,24,8,3,1,0,0,0
3,10,28,18,24,4,2,3
6,5,8,4,13,3,1,1
1,2,33,7,11,2,1,1
2,2,4,14,12,4,2,1
2,4,4,10,11,4,2,1
5,9,5,18,16,3,2,1
38,97,32,36,14,1,3,2
37,95,128,128,128,9,2,22
27,68,117,128,128,17,2,29
24,61,105,128,128,10,2,30
24,58,95,128,128,8,2,26
24,55,105,128,128,11,2,29
25,59,104,128,128,21,2,31
25,61,107,128,128,16,1,27
24,59,99,128,128,14,1,21
25,58,93,128,128,16,1,19
25,58,91,128,128,19,2,20
18,49,120,128,128,19,2,18
21,50,128,128,128,19,2,16
23,51,127,128,119,22,1,18
25,52,128,128,108,10,1,19
22,52,128,128,123,13,1,17
22,54,128,128,90,12,1,11
24,55,128,114,48,9,1,7
22,57,128,76,46,6,1,6
23,56,128,53,32,5,0,5
25,63,128,25,19,4,0,6
25,63,128,7,15,3,0,4
26,63,61,3,10,5,0,2
26,59,27,8,6,1,0,1
12,14,19,20,10,3,1,1
1,3,8,6,14,1,1,1
4,1,13,14,7,2,1,1
2,1,2,11,7,2,1,0
3,1,9,23,5,1,1,1
29,68,33,53,20,1,1,4
30,67,128,128,104,6,3,19
19,45,121,128,128,9,2,23
14,35,116,128,128,11,1,24
15,36,99,128,128,15,1,24
12,37,119,128,128,17,2,22
23,43,128,128,128,10,1,24
19,42,128,128,128,14,1,23
14,45,128,128,128,9,1,15
17,43,128,128,119,9,1,15
15,38,128,128,104,12,1,17
15,40,126,128,104,10,1,18
21,40,128,128,79,16,0,17
14,40,128,128,70,12,0,15
17,43,128,128,68,8,1,11
13,41,128,128,61,7,1,9
13,34,128,90,72,11,1,9
12,28,69,28,41,8,0,5
12,27,67,20,11,5,0,2
15,23,46,8,7,2,0,1
15,29,14,4,3,1,0,0
30,24,7,4,2,1,3,2
8,2,5,7,1,0,2,1
10,1,5,3,2,0,0,0
12,1,2,2,2,1,1,0
8,31,58,21,9,3,4,2
1,2,9,7,12,2,2,1
0,3,10,13,11,3,1,1
20,34,12,19,16,1,1,1
30,64,75,122,44,2,3,9
22,51,126,128,128,8,2,16
20,32,101,128,128,11,2,16
14,33,71,128,108,6,1,16
13,35,62,128,106,7,0,14
12,30,48,97,56,7,0,6
12,25,38,128,96,9,1,11
10,23,83,128,95,7,0,11
12,27,117,128,44,4,0,7
12,27,116,73,28,4,0,5
14,29,70,24,14,5,0,3
10,19,45,9,8,2,0,2
10,18,14,9,5,1,0,0
13,25,9,4,2,0,0,0
11,22,3,4,1,1,0,0
2,2,5,2,1,1,0,0
1,1,1,6,1,0,0,0
1,1,2,2,1,0,0,0
0,1,1,1,1,0,0,0
1,1,1,2,1,0,1,0
0,0,3,2,1,0,0,0
1,1,2,3,3,0,0,0
0,0,2,3,2,0,0,0
2,1,1,2,0,0,0,0
0,1,2,3,1,1,0,0
3,2,1,1,1,0,0,0
8,6,19,6,7,2,1,0
2,3,4,11,6,1,1,0
4,6,3,12,17,2,1,1
30,57,29,69,17,1,2,5
32,64,118,128,128,7,1,14
26,53,128,128,128,13,1,23
23,43,128,128,128,18,2,23
20,43,108,128,128,18,1,20
14,43,83,128,73,14,1,16
19,34,66,128,93,12,1,18
15,33,64,128,128,11,1,17
12,34,88,128,115,10,1,12
18,35,106,128,72,10,1,10
15,40,122,128,82,8,1,10
12,36,126,128,82,8,1,9
18,37,102,88,48,5,0,5
15,30,84,46,22,4,0,3
16,24,79,20,10,2,0,3
15,21,35,16,6,2,0,1
11,21,13,4,3,1,0,0
12,23,7,4,2,0,0,0
1,2,8,7,1,0,0,0
4,3,4,5,1,0,0,0
3,7,1,3,1,0,0,0
5,4,1,2,2,0,0,0
0,0,3,1,1,0,0,0
1,2,1,2,1,0,0,0
1,1,1,3,1,0,0,0
2,1,2,3,1,0,0,0
1,1,2,3,1,0,0,0
13,12,58,13,16,2,2,2
0,5,8,6,5,2,1,1
2,5,6,8,11,3,1,1
23,34,11,34,21,2,1,2
32,74,61,105,37,1,2,7
32,60,127,128,128,15,2,25
18,39,86,128,128,17,1,27
16,35,58,128,103,13,1,20
16,33,81,128,89,14,1,21
13,35,87,128,112,15,1,17
17,38,82,128,112,11,0,11
14,36,73,128,102,9,1,11
16,31,60,128,110,8,0,11
13,32,94,128,121,8,1,12
15,33,128,128,81,7,0,9
15,32,128,120,49,6,1,6
16,34,126,65,36,4,0,5
12,26,91,29,20,3,0,4
18,26,42,10,9,3,0,1
15,24,16,8,5,2,0,1
16,27,10,4,2,1,0,0
10,24,10,4,2,0,0,0
11,17,3,3,1,0,0,0
4,3,2,2,1,0,0,0
7,0,2,1,2,0,0,0
7,1,1,2,1,0,0,0
2,0,1,2,1,0,0,0
2,1,2,6,1,0,0,0
2,1,1,5,1,0,0,0
6,1,1,3,1,0,0,0
12,6,18,5,8,2,1,0
2,4,3,11,10,1,0,0
7,2,6,7,5,1,1,0
4,5,13,9,13,1,0,1
31,70,40,64,21,1,1,4
31,65,115,128,128,9,1,17
20,48,115,128,128,12,1,21
15,35,84,128,128,14,1,19
18,38,85,128,128,12,1,17
17,39,104,128,128,17,1,15
18,36,93,128,110,14,1,12
17,34,73,128,128,18,0,16
14,33,74,128,128,12,0,14
17,34,94,124,96,7,1,10
18,35,108,128,106,8,0,12
16,35,128,109,103,6,0,12
15,32,110,80,49,6,0,5
15,34,84,48,26,4,0,3
11,28,55,25,13,2,0,2
15,25,48,16,6,3,0,2
13,25,16,7,4,1,0,0
14,24,10,8,3,1,0,0
14,28,6,4,1,0,0,0
10,18,4,4,1,0,0,0
4,5,3,3,1,0,0,0
2,2,1,4,2,0,0,0
0,2,2,3,1,0,0,0
1,2,2,3,1,0,0,0
1,1,2,4,1,0,0,0
1,1,2,4,1,0,0,0
11,14,16,7,14,2,2,1
4,2,18,3,9,1,0,1
4,3,7,6,4,1,0,0
8,7,4,10,14,1,1,1
29,59,19,24,8,1,0,1
34,82,63,88,34,2,1,6
39,72,116,128,128,12,1,19
29,58,114,128,128,13,1,22
22,43,119,128,118,12,1,21
20,35,54,128,128,11,1,22
21,33,61,128,128,11,1,20
17,32,68,128,128,11,1,20
18,36,83,128,128,11,1,17
18,35,96,128,128,13,1,16
17,36,90,128,128,10,0,14
18,35,83,128,101,8,0,10
16,32,72,112,85,11,0,9
17,31,89,110,93,8,0,11
18,32,111,63,61,3,0,7
13,32,93,33,27,3,0,4
14,29,44,19,12,3,0,2
18,30,33,10,5,2,0,1
17,29,15,5,5,1,0,0
16,26,10,3,3,0,0,0
16,31,2,4,1,0,0,0
12,27,3,4,1,0,0,0
5,13,3,2,1,0,0,0
1,3,0,4,1,0,0,0
1,1,2,2,1,0,0,0
0,0,1,3,0,0,0,0
5,1,15,9,8,1,1,1
4,1,6,8,18,2,1,2
17,19,7,8,8,2,1,1
29,72,64,80,36,2,1,5
25,67,117,128,128,9,2,23
28,50,128,128,128,14,2,23
24,49,116,128,128,15,1,29
22,49,126,128,128,14,1,25
19,45,118,128,128,19,1,20
19,45,108,128,128,21,1,17
20,42,92,128,128,21,1,14
16,40,96,128,128,15,1,13
17,41,96,128,128,10,1,13
18,42,99,128,128,14,1,14
17,39,107,128,105,14,1,12
16,36,121,124,110,13,1,13
15,38,128,103,104,9,0,12
16,34,128,80,60,7,0,7
17,34,112,50,18,4,0,5
15,33,38,20,9,2,0,1
19,37,28,8,5,1,0,0
17,32,11,8,5,1,0,0
11,26,5,3,1,0,0,0
2,5,3,3,1,0,0,0
2,2,3,4,3,0,0,0
2,2,2,3,3,0,0,0
1,3,2,3,1,0,0,0
2,3,2,6,2,0,0,0
2,1,1,5,1,0,0,0
0,1,2,4,0,0,0,0
2,1,4,30,4,2,1,2
21,44,18,19,15,2,1,1
30,66,80,127,68,2,1,9
28,55,109,128,128,8,2,22
20,41,106,128,128,10,1,22
16,34,90,128,128,10,1,23
14,33,74,128,128,13,1,21
16,37,92,128,128,16,1,22
16,39,104,128,128,14,1,20
19,42,112,128,128,17,1,20
19,44,114,128,128,17,2,20
17,42,115,128,128,17,1,17
17,38,108,128,128,14,1,13
16,36,113,123,76,14,1,8
15,36,111,99,56,9,0,6
12,34,112,99,74,9,0,9
14,35,117,62,79,9,0,9
16,31,122,23,38,7,0,5
15,32,81,26,18,2,0,3
16,31,34,12,7,4,0,1
17,35,20,8,6,2,0,1
13,25,2,5,3,1,0,0
7,16,3,3,1,0,0,0
3,2,3,2,1,0,0,0
1,1,1,4,1,0,0,0
1,1,2,3,2,0,0,0
1,1,1,2,1,0,0,0
1,1,1,3,1,0,0,0
1,1,1,3,1,0,0,0
2,1,1,3,1,0,0,0
1,12,24,5,5,2,1,1
5,6,13,5,10,1,1,1
4,1,9,5,11,1,0,1
3,2,8,17,5,1,1,1
7,6,13,26,12,2,1,1
28,58,17,27,24,1,2,2
31,66,89,128,80,2,1,11
24,56,123,128,128,9,1,25
14,42,98,128,128,12,2,27
16,38,112,128,128,13,1,23
20,40,120,128,128,13,1,19
17,40,107,128,128,18,2,20
17,39,113,128,128,18,2,19
18,43,116,128,128,14,1,16
14,43,117,128,114,12,1,12
17,42,111,128,96,12,1,11
17,38,97,128,75,10,1,9
15,37,89,128,81,10,0,10
16,36,94,128,89,8,1,10
16,34,98,99,82,5,0,9
15,34,81,71,40,4,0,4
17,32,58,64,19,3,0,3
17,32,29,27,10,4,0,1
19,33,24,13,5,1,0,1
14,23,9,7,3,1,0,0
10,17,5,6,1,0,0,0
0,2,2,7,2,0,0,0
4,2,2,4,0,0,0,0
1,1,3,3,0,0,0,0
1,1,1,2,1,0,0,0
2,21,58,16,27,4,3,4
2,2,12,3,14,2,0,1
5,4,5,5,6,2,1,0
2,3,4,11,10,3,1,1
6,1,3,18,15,4,1,1
12,19,9,18,19,2,1,2
18,59,63,110,47,4,1,8
21,58,125,128,122,16,1,20
15,51,82,128,128,20,1,21
15,41,81,128,128,18,1,23
17,37,75,128,128,15,1,23
13,38,74,128,128,19,1,23
13,39,75,128,128,20,0,23
17,43,76,128,128,18,1,23
19,42,73,128,128,20,0,23
14,39,71,128,128,15,0,23
13,38,68,128,128,12,0,19
15,37,62,128,128,13,0,15
16,33,58,128,117,11,0,13
11,31,65,128,105,14,0,14
11,30,73,128,73,11,0,13
9,30,91,127,97,11,0,11
17,33,81,78,34,4,0,4
16,29,52,42,16,3,0,2
12,31,29,18,10,3,0,1
12,25,14,15,6,1,0,0
11,22,9,7,3,1,0,0
8,24,4,5,1,0,0,0
0,4,2,2,1,0,0,0
0,1,2,2,1,0,1,0
2,10,11,9,8,2,1,1
3,1,15,3,6,1,0,0
1,2,3,3,5,2,1,0
4,2,7,9,8,2,1,1
1,0,3,14,9,4,2,1
0,6,4,20,12,1,2,1
25,60,55,67,18,1,1,4
28,59,121,128,80,10,1,22
21,58,113,128,128,10,1,25
18,47,101,128,128,10,1,23
20,42,87,128,128,12,1,25
21,44,82,128,128,12,1,22
16,46,81,128,128,12,1,23
17,43,74,128,128,14,1,24
18,42,76,128,128,12,0,24
16,42,82,128,128,11,1,21
15,41,92,128,128,11,0,19
14,35,104,128,121,15,1,18
14,33,117,128,110,16,1,13
14,30,117,124,69,14,0,8
14,33,128,111,89,9,1,10
17,39,128,73,82,13,0,10
13,35,128,48,44,10,0,8
14,33,69,24,23,5,0,3
13,24,62,12,15,2,0,2
11,25,55,7,7,2,0,1
13,25,19,6,3,1,0,0
12,31,6,4,2,0,0,0
4,11,3,4,1,0,0,0
3,3,3,3,3,0,0,0
8,12,18,14,20,2,1,2
5,7,16,2,14,2,1,1
6,5,8,5,21,1,1,2
3,1,6,6,8,7,2,2
3,3,7,11,10,3,1,1
5,3,6,15,15,3,0,1
6,10,8,10,5,2,1,0
35,84,61,89,29,1,1,6
29,68,110,128,97,9,2,18
22,52,84,128,128,9,1,20
22,49,77,128,128,9,1,19
20,45,78,128,128,9,0,20
19,44,82,128,128,10,0,21
19,48,87,128,128,11,1,21
19,47,87,128,128,11,0,20
20,46,87,128,128,15,0,17
22,44,86,128,128,12,0,14
18,44,82,128,128,11,0,12
13,40,76,128,99,9,0,10
16,39,74,128,84,7,0,10
19,39,72,128,57,9,0,11
17,39,70,128,58,7,0,10
16,38,70,128,77,7,0,9
15,38,72,99,83,6,0,10
14,35,72,57,63,4,0,7
20,38,71,37,15,2,0,3
14,35,67,22,11,2,0,2
18,37,37,13,7,1,0,1
21,29,6,3,2,0,0,0
11,28,7,3,2,0,0,0
4,25,37,12,22,2,1,2
1,6,12,5,33,1,2,4
3,2,15,5,10,1,1,1
1,2,5,9,11,1,1,1
4,2,6,11,14,2,1,1
